year,business_id,personal_id,education_level,age,tenure,firm_entry_year,firm_exit_year,first_year_treatment,treatment,base_income
2014,112,253,medium,37,9,2012,2017,2013,1,53485.10541768498
2015,112,253,medium,38,10,2012,2017,2013,1,54173.82990061842
2016,112,253,medium,39,11,2012,2017,2013,1,55082.831492263074
2017,112,253,medium,40,12,2012,2017,2013,1,56044.32380980852
2012,112,254,low,36,10,2012,2017,2013,0,41599.51948136727
2013,112,254,low,37,11,2012,2017,2013,1,49440.62384435986
2014,112,254,low,38,12,2012,2017,2013,1,50274.3352749371
2015,112,254,low,39,13,2012,2017,2013,1,51316.85134023334
2016,112,254,low,40,14,2012,2017,2013,1,52237.88336326895
2017,112,254,low,41,15,2012,2017,2013,1,53169.53772364018
2012,112,255,medium,28,7,2012,2017,2013,0,42241.27268503065
2013,112,255,medium,29,8,2012,2017,2013,1,49732.6231095586
2014,112,255,medium,30,9,2012,2017,2013,1,50843.22828026473
2015,112,255,medium,31,10,2012,2017,2013,1,51869.17378358214
2016,112,255,medium,32,11,2012,2017,2013,1,52637.547757556116
2017,112,255,medium,33,12,2012,2017,2013,1,53316.182754630674
2012,112,256,low,45,6,2012,2017,2013,0,43620.89604251501
2013,112,256,low,46,7,2012,2017,2013,1,51682.85698496773
2014,112,256,low,47,8,2012,2017,2013,1,52579.21972948834
2015,112,256,low,48,9,2012,2017,2013,1,53517.251969834106
2016,112,256,low,49,10,2012,2017,2013,1,54271.899105645185
2017,112,256,low,50,11,2012,2017,2013,1,55275.98832349193
2012,112,257,low,37,10,2012,2017,2013,0,41855.413669210364
2013,112,257,low,38,11,2012,2017,2013,1,49875.99579936437
2014,112,257,low,39,12,2012,2017,2013,1,50755.32121971036
2015,112,257,low,40,13,2012,2017,2013,1,51567.91399798371
2016,112,257,low,41,14,2012,2017,2013,1,52705.818363076265
2017,112,257,low,42,15,2012,2017,2013,1,53279.43640498376
2012,112,258,low,39,6,2012,2017,2013,0,41635.83790169895
2013,112,258,low,40,7,2012,2017,2013,1,49465.70944356757
2014,112,258,low,41,8,2012,2017,2013,1,50633.42020358563
2015,112,258,low,42,9,2012,2017,2013,1,51409.83980076204
2016,112,258,low,43,10,2012,2017,2013,1,52185.06896246296
2017,112,258,low,44,11,2012,2017,2013,1,53122.02847106796
2012,112,259,medium,36,7,2012,2017,2013,0,45036.125737398055
2013,112,259,medium,37,8,2012,2017,2013,1,52655.372436827
2014,112,259,medium,38,9,2012,2017,2013,1,53473.555182776945
2015,112,259,medium,39,10,2012,2017,2013,1,54579.100686246384
2016,112,259,medium,40,11,2012,2017,2013,1,55481.36403674078
2017,112,259,medium,41,12,2012,2017,2013,1,56416.603457338984
2012,112,260,medium,40,8,2012,2017,2013,0,46567.262576087196
2013,112,260,medium,41,9,2012,2017,2013,1,54577.07056507338
2014,112,260,medium,42,10,2012,2017,2013,1,55128.1862509624
2015,112,260,medium,43,11,2012,2017,2013,1,56079.71968053547
2016,112,260,medium,44,12,2012,2017,2013,1,57166.220333394616
2017,112,260,medium,45,13,2012,2017,2013,1,57889.437449828554
2011,113,261,medium,43,8,2011,2019,2012,0,47104.34120267406
2012,113,261,medium,44,9,2011,2019,2012,1,55336.58445522853
2013,113,261,medium,45,10,2011,2019,2012,1,55888.00578683357
2014,113,261,medium,46,11,2011,2019,2012,1,56914.87279628894
2015,113,261,medium,47,12,2011,2019,2012,1,57844.06325487686
2016,113,261,medium,48,13,2011,2019,2012,1,58880.91366419633
2017,113,261,medium,49,14,2011,2019,2012,1,59463.11969417175
2018,113,261,medium,50,15,2011,2019,2012,1,60591.547515150625
2019,113,261,medium,51,16,2011,2019,2012,1,61360.962294173994
2011,113,262,high,44,5,2011,2019,2012,0,51912.761121259246
2012,113,262,high,45,6,2011,2019,2012,1,59659.31922739731
2013,113,262,high,46,7,2011,2019,2012,1,60807.23062561858
2014,113,262,high,47,8,2011,2019,2012,1,61459.90299815738
2015,113,262,high,48,9,2011,2019,2012,1,62203.80202941101
2016,113,262,high,49,10,2011,2019,2012,1,63271.11507502587
2017,113,262,high,50,11,2011,2019,2012,1,64223.86998894311
2018,113,262,high,51,12,2011,2019,2012,1,65258.23538731623
2019,113,262,high,52,13,2011,2019,2012,1,65924.15851694351
2011,113,263,medium,47,6,2011,2019,2012,0,48026.135387288596
2012,113,263,medium,48,7,2011,2019,2012,1,56146.0577903709
2013,113,263,medium,49,8,2011,2019,2012,1,56812.47748820378
2014,113,263,medium,50,9,2011,2019,2012,1,57832.10165586083
2015,113,263,medium,51,10,2011,2019,2012,1,58734.134881653095
2016,113,263,medium,52,11,2011,2019,2012,1,59671.7579536343
2017,113,263,medium,53,12,2011,2019,2012,1,60475.01517896174
2018,113,263,medium,54,13,2011,2019,2012,1,61357.300561332544
2019,113,263,medium,55,14,2011,2019,2012,1,62383.489444175226
2011,113,264,low,34,9,2011,2019,2012,0,40260.40041468302
2012,113,264,low,35,10,2011,2019,2012,1,48114.003080988085
2013,113,264,low,36,11,2011,2019,2012,1,49272.77999878517
2014,113,264,low,37,12,2011,2019,2012,1,50098.80953813792
2015,113,264,low,38,13,2011,2019,2012,1,51126.75023957653
2016,113,264,low,39,14,2011,2019,2012,1,51928.396765121695
2017,113,264,low,40,15,2011,2019,2012,1,52623.18563483685
2018,113,264,low,41,16,2011,2019,2012,1,53659.636924006
2019,113,264,low,42,17,2011,2019,2012,1,54448.437174528175
2011,113,265,high,50,5,2011,2019,2012,0,53784.839040328174
2012,113,265,high,51,6,2011,2019,2012,1,61805.280060693
2013,113,265,high,52,7,2011,2019,2012,1,62848.15328752991
2014,113,265,high,53,8,2011,2019,2012,1,63677.491271078754
2015,113,265,high,54,9,2011,2019,2012,1,64410.910586874124
2016,113,265,high,55,10,2011,2019,2012,1,65401.76584247873
2017,113,265,high,56,11,2011,2019,2012,1,66335.7133414658
2018,113,265,high,57,12,2011,2019,2012,1,67081.08875460291
2019,113,265,high,58,13,2011,2019,2012,1,68221.31723652486
2011,113,266,low,32,5,2011,2019,2012,0,38627.12649737413
2012,113,266,low,33,6,2011,2019,2012,1,46410.9405139068
2013,113,266,low,34,7,2011,2019,2012,1,47305.28264062589
2014,113,266,low,35,8,2011,2019,2012,1,48460.06639449216
2015,113,266,low,36,9,2011,2019,2012,1,49211.918696785426
2016,113,266,low,37,10,2011,2019,2012,1,50269.03520289564
2017,113,266,low,38,11,2011,2019,2012,1,51207.21554799027
2018,113,266,low,39,12,2011,2019,2012,1,52052.24482728559
2019,113,266,low,40,13,2011,2019,2012,1,52796.65682533825
2011,113,267,high,53,8,2011,2019,2012,0,55500.21528804327
2012,113,267,high,54,9,2011,2019,2012,1,63681.29963045348
2013,113,267,high,55,10,2011,2019,2012,1,64759.157636977856
2014,113,267,high,56,11,2011,2019,2012,1,65446.46099218262
2015,113,267,high,57,12,2011,2019,2012,1,66151.01844812008
2016,113,267,high,58,13,2011,2019,2012,1,67182.51215035698
2017,113,267,high,59,14,2011,2019,2012,1,68131.62667252331
2018,113,267,high,60,15,2011,2019,2012,1,68940.20114325802
2019,113,267,high,61,16,2011,2019,2012,1,69693.60460320201
2011,113,268,low,28,6,2011,2019,2012,0,37490.214922978485
2012,113,268,low,29,7,2011,2019,2012,1,45321.51237536424
2013,113,268,low,30,8,2011,2019,2012,1,46477.269166089995
2014,113,268,low,31,9,2011,2019,2012,1,47210.10334879828
2015,113,268,low,32,10,2011,2019,2012,1,48146.95788968984
2016,113,268,low,33,11,2011,2019,2012,1,48988.0913856504
2017,113,268,low,34,12,2011,2019,2012,1,49909.37333031739
2018,113,268,low,35,13,2011,2019,2012,1,50634.77007116379
2019,113,268,low,36,14,2011,2019,2012,1,51595.98336947787
2011,113,269,high,45,7,2011,2019,2012,0,52808.86147013194
2012,113,269,high,46,8,2011,2019,2012,1,60620.94619697302
2013,113,269,high,47,9,2011,2019,2012,1,61460.14930821175
2014,113,269,high,48,10,2011,2019,2012,1,62448.617124146585
2015,113,269,high,49,11,2011,2019,2012,1,63350.58619098406
2016,113,269,high,50,12,2011,2019,2012,1,64399.08946329442
2017,113,269,high,51,13,2011,2019,2012,1,65116.30663438856
2018,113,269,high,52,14,2011,2019,2012,1,65893.74924244898
2019,113,269,high,53,15,2011,2019,2012,1,66888.43035170843
2011,113,270,low,31,9,2011,2019,2012,0,39360.75656271214
2012,113,270,low,32,10,2011,2019,2012,1,47299.56590114287
2013,113,270,low,33,11,2011,2019,2012,1,47938.49681278721
2014,113,270,low,34,12,2011,2019,2012,1,49025.37067194918
2015,113,270,low,35,13,2011,2019,2012,1,49810.274507250186
2016,113,270,low,36,14,2011,2019,2012,1,50743.33680753806
2017,113,270,low,37,15,2011,2019,2012,1,51784.58396242434
2018,113,270,low,38,16,2011,2019,2012,1,52674.62485394319
2019,113,270,low,39,17,2011,2019,2012,1,53432.18475388025
2011,113,271,high,52,6,2011,2019,2012,0,54884.215797895995
2012,113,271,high,53,7,2011,2019,2012,1,62746.391820487916
2013,113,271,high,54,8,2011,2019,2012,1,63989.170298995676
2014,113,271,high,55,9,2011,2019,2012,1,64627.83581664454
2015,113,271,high,56,10,2011,2019,2012,1,65416.05184087272
2016,113,271,high,57,11,2011,2019,2012,1,66532.21671462212
2017,113,271,high,58,12,2011,2019,2012,1,67435.74613656833
2018,113,271,high,59,13,2011,2019,2012,1,68379.16707105235
2019,113,271,high,60,14,2011,2019,2012,1,69308.79936825101
2011,113,272,medium,46,9,2011,2019,2012,0,48620.77148828661
2012,113,272,medium,47,10,2011,2019,2012,1,56415.01482562219
2013,113,272,medium,48,11,2011,2019,2012,1,57329.738323239566
2014,113,272,medium,49,12,2011,2019,2012,1,58220.79246983935
2015,113,272,medium,50,13,2011,2019,2012,1,59109.624463282096
2016,113,272,medium,51,14,2011,2019,2012,1,60173.99368072886
2017,113,272,medium,52,15,2011,2019,2012,1,60950.0720906936
2018,113,272,medium,53,16,2011,2019,2012,1,61947.14218648162
2019,113,272,medium,54,17,2011,2019,2012,1,62817.6516554781
2011,113,273,high,27,5,2011,2019,2012,0,45790.13450368779
2012,113,273,high,28,6,2011,2019,2012,1,53628.28233301377
2013,113,273,high,29,7,2011,2019,2012,1,54576.3337033315
2014,113,273,high,30,8,2011,2019,2012,1,55557.32936322692
2015,113,273,high,31,9,2011,2019,2012,1,56513.43281002679
2016,113,273,high,32,10,2011,2019,2012,1,57335.16996726556
2017,113,273,high,33,11,2011,2019,2012,1,58370.306514674114
2018,113,273,high,34,12,2011,2019,2012,1,59147.2314805583
2019,113,273,high,35,13,2011,2019,2012,1,60125.695743818396
2011,113,274,low,31,8,2011,2019,2012,0,39061.75816806619
2012,113,274,low,32,9,2011,2019,2012,1,47123.443309178736
2013,113,274,low,33,10,2011,2019,2012,1,47752.47590748997
2014,113,274,low,34,11,2011,2019,2012,1,48970.84190911547
2015,113,274,low,35,12,2011,2019,2012,1,49590.56501472604
2016,113,274,low,36,13,2011,2019,2012,1,50415.99431096392
2017,113,274,low,37,14,2011,2019,2012,1,51428.30850095735
2018,113,274,low,38,15,2011,2019,2012,1,52674.01391486368
2019,113,274,low,39,16,2011,2019,2012,1,53339.520523501866
2011,113,275,medium,28,8,2011,2019,2012,0,42060.296410344126
2012,113,275,medium,29,9,2011,2019,2012,1,49979.51868616415
2013,113,275,medium,30,10,2011,2019,2012,1,50723.04065354977
2014,113,275,medium,31,11,2011,2019,2012,1,51732.60443763658
2015,113,275,medium,32,12,2011,2019,2012,1,52600.250230031714
2016,113,275,medium,33,13,2011,2019,2012,1,53680.90667486444
2017,113,275,medium,34,14,2011,2019,2012,1,54389.131228341335
2018,113,275,medium,35,15,2011,2019,2012,1,55262.17234554226
2019,113,275,medium,36,16,2011,2019,2012,1,56083.52006026309
2011,113,276,high,41,7,2011,2019,2012,0,51314.00144868756
2012,113,276,high,42,8,2011,2019,2012,1,59229.29518335188
2013,113,276,high,43,9,2011,2019,2012,1,59979.84118118595
2014,113,276,high,44,10,2011,2019,2012,1,61045.31636040606
2015,113,276,high,45,11,2011,2019,2012,1,61923.31795237948
2016,113,276,high,46,12,2011,2019,2012,1,62901.344575988376
2017,113,276,high,47,13,2011,2019,2012,1,63821.23681179019
2018,113,276,high,48,14,2011,2019,2012,1,64609.42792936143
2019,113,276,high,49,15,2011,2019,2012,1,65396.36351158679
2011,113,277,medium,33,8,2011,2019,2012,0,43666.93784194554
2012,113,277,medium,34,9,2011,2019,2012,1,51826.21276630791
2013,113,277,medium,35,10,2011,2019,2012,1,52566.548939312255
2014,113,277,medium,36,11,2011,2019,2012,1,53624.6153779551
2015,113,277,medium,37,12,2011,2019,2012,1,54399.86048184872
2016,113,277,medium,38,13,2011,2019,2012,1,55325.37356371785
2017,113,277,medium,39,14,2011,2019,2012,1,56243.87236162381
2018,113,277,medium,40,15,2011,2019,2012,1,56927.68611855906
2019,113,277,medium,41,16,2011,2019,2012,1,57980.69507501125
2011,113,278,medium,27,5,2011,2019,2012,0,40776.30010986379
2012,113,278,medium,28,6,2011,2019,2012,1,48771.50876521225
2013,113,278,medium,29,7,2011,2019,2012,1,49764.0169636123
2014,113,278,medium,30,8,2011,2019,2012,1,50497.46661094676
2015,113,278,medium,31,9,2011,2019,2012,1,51555.933732452766
2016,113,278,medium,32,10,2011,2019,2012,1,52250.163101453414
2017,113,278,medium,33,11,2011,2019,2012,1,53414.33198239616
2018,113,278,medium,34,12,2011,2019,2012,1,54133.55628178947
2019,113,278,medium,35,13,2011,2019,2012,1,54997.28825757812
2011,113,279,medium,42,7,2011,2019,2012,0,46506.46440840089
2012,113,279,medium,43,8,2011,2019,2012,1,54492.064616716234
2013,113,279,medium,44,9,2011,2019,2012,1,55259.23881930432
2014,113,279,medium,45,10,2011,2019,2012,1,56295.16008608917
2015,113,279,medium,46,11,2011,2019,2012,1,57359.94870253331
2016,113,279,medium,47,12,2011,2019,2012,1,58131.12884002602
2017,113,279,medium,48,13,2011,2019,2012,1,58932.24813840933
2018,113,279,medium,49,14,2011,2019,2012,1,59972.62633165688
2019,113,279,medium,50,15,2011,2019,2012,1,60863.78957758749
2011,113,280,medium,34,6,2011,2019,2012,0,43795.66099625857
2012,113,280,medium,35,7,2011,2019,2012,1,51579.07210185404
2013,113,280,medium,36,8,2011,2019,2012,1,52430.559812717285
2014,113,280,medium,37,9,2011,2019,2012,1,53390.506654835954
2015,113,280,medium,38,10,2011,2019,2012,1,54186.56189318199
2016,113,280,medium,39,11,2011,2019,2012,1,55092.45868190938
2017,113,280,medium,40,12,2011,2019,2012,1,56165.89403034316
2018,113,280,medium,41,13,2011,2019,2012,1,56736.44209731837
2019,113,280,medium,42,14,2011,2019,2012,1,57896.794551314095
2008,114,281,medium,34,5,2008,2016,2009,0,42438.92085243122
2009,114,281,medium,35,6,2008,2016,2009,1,50320.851057874665
2010,114,281,medium,36,7,2008,2016,2009,1,51194.71040663063
2011,114,281,medium,37,8,2008,2016,2009,1,52165.36740205642
2012,114,281,medium,38,9,2008,2016,2009,1,53045.64705334953
2013,114,281,medium,39,10,2008,2016,2009,1,53908.52976132731
2014,114,281,medium,40,11,2008,2016,2009,1,54779.73422548833
2015,114,281,medium,41,12,2008,2016,2009,1,55559.466954754906
2016,114,281,medium,42,13,2008,2016,2009,1,56577.61962556483
2008,114,282,medium,25,4,2008,2016,2009,0,38998.770485373905
2009,114,282,medium,26,5,2008,2016,2009,1,46965.123107216685
2010,114,282,medium,27,6,2008,2016,2009,1,48046.30858846815
2011,114,282,medium,28,7,2008,2016,2009,1,48688.40438064866
2012,114,282,medium,29,8,2008,2016,2009,1,49547.62691462528
2013,114,282,medium,30,9,2008,2016,2009,1,50478.55039086969
2014,114,282,medium,31,10,2008,2016,2009,1,51465.33447676021
2015,114,282,medium,32,11,2008,2016,2009,1,52408.86354597963
2016,114,282,medium,33,12,2008,2016,2009,1,53322.834521306955
2008,114,283,high,33,2,2008,2016,2009,0,46432.770799823425
2009,114,283,high,34,3,2008,2016,2009,1,54346.9230587612
2010,114,283,high,35,4,2008,2016,2009,1,55122.11163625268
2011,114,283,high,36,5,2008,2016,2009,1,56255.31401837412
2012,114,283,high,37,6,2008,2016,2009,1,56914.52314788412
2013,114,283,high,38,7,2008,2016,2009,1,57860.93405763409
2014,114,283,high,39,8,2008,2016,2009,1,58879.582707177266
2015,114,283,high,40,9,2008,2016,2009,1,59706.64250279878
2016,114,283,high,41,10,2008,2016,2009,1,60325.91532559773
2008,114,284,low,23,6,2008,2016,2009,0,34850.56358302969
2009,114,284,low,24,7,2008,2016,2009,1,42836.196475608645
2010,114,284,low,25,8,2008,2016,2009,1,43515.65297204704
2011,114,284,low,26,9,2008,2016,2009,1,44625.0692795129
2012,114,284,low,27,10,2008,2016,2009,1,45489.01539400135
2013,114,284,low,28,11,2008,2016,2009,1,46468.39204838514
2014,114,284,low,29,12,2008,2016,2009,1,47180.806867766136
2015,114,284,low,30,13,2008,2016,2009,1,48249.58934155892
2016,114,284,low,31,14,2008,2016,2009,1,49065.96082474008
2008,114,285,low,45,6,2008,2016,2009,0,42726.605030405226
2009,114,285,low,46,7,2008,2016,2009,1,50728.60499378133
2010,114,285,low,47,8,2008,2016,2009,1,51503.83304390526
2011,114,285,low,48,9,2008,2016,2009,1,52298.05186781082
2012,114,285,low,49,10,2008,2016,2009,1,53382.10039960618
2013,114,285,low,50,11,2008,2016,2009,1,54110.3478041668
2014,114,285,low,51,12,2008,2016,2009,1,54859.205428647736
2015,114,285,low,52,13,2008,2016,2009,1,55846.07266930484
2016,114,285,low,53,14,2008,2016,2009,1,56826.1672186295
2008,114,286,high,35,2,2008,2016,2009,0,47132.595415562006
2009,114,286,high,36,3,2008,2016,2009,1,54837.473511019234
2010,114,286,high,37,4,2008,2016,2009,1,55740.64677135403
2011,114,286,high,38,5,2008,2016,2009,1,56715.869015379016
2012,114,286,high,39,6,2008,2016,2009,1,57703.45436134562
2013,114,286,high,40,7,2008,2016,2009,1,58616.256254987995
2014,114,286,high,41,8,2008,2016,2009,1,59464.130512410484
2015,114,286,high,42,9,2008,2016,2009,1,60266.55712664824
2016,114,286,high,43,10,2008,2016,2009,1,61423.69429430193
2008,114,287,high,37,2,2008,2016,2009,0,47642.794193815695
2009,114,287,high,38,3,2008,2016,2009,1,55780.23407448538
2010,114,287,high,39,4,2008,2016,2009,1,56623.88232834504
2011,114,287,high,40,5,2008,2016,2009,1,57578.03323038718
2012,114,287,high,41,6,2008,2016,2009,1,58305.55667070771
2013,114,287,high,42,7,2008,2016,2009,1,59235.73458019108
2014,114,287,high,43,8,2008,2016,2009,1,60155.504255728105
2015,114,287,high,44,9,2008,2016,2009,1,61002.360223939846
2016,114,287,high,45,10,2008,2016,2009,1,61972.52584534951
2008,114,288,medium,48,6,2008,2016,2009,0,47757.90894560712
2009,114,288,medium,49,7,2008,2016,2009,1,55370.316615283205
2010,114,288,medium,50,8,2008,2016,2009,1,56334.27882917889
2011,114,288,medium,51,9,2008,2016,2009,1,57223.425468129375
2012,114,288,medium,52,10,2008,2016,2009,1,58190.5581737864
2013,114,288,medium,53,11,2008,2016,2009,1,59086.44737310211
2014,114,288,medium,54,12,2008,2016,2009,1,60077.23145844407
2015,114,288,medium,55,13,2008,2016,2009,1,60903.372310292136
2016,114,288,medium,56,14,2008,2016,2009,1,61830.28832767193
2008,114,289,medium,27,4,2008,2016,2009,0,39789.8448045512
2009,114,289,medium,28,5,2008,2016,2009,1,47674.540406120585
2010,114,289,medium,29,6,2008,2016,2009,1,48620.33130614576
2011,114,289,medium,30,7,2008,2016,2009,1,49437.767661786726
2012,114,289,medium,31,8,2008,2016,2009,1,50514.6368396075
2013,114,289,medium,32,9,2008,2016,2009,1,51504.16198467188
2014,114,289,medium,33,10,2008,2016,2009,1,52220.62309747671
2015,114,289,medium,34,11,2008,2016,2009,1,53072.79911637091
2016,114,289,medium,35,12,2008,2016,2009,1,54012.45823093173
2008,114,290,low,43,6,2008,2016,2009,0,41739.89669141164
2009,114,290,low,44,7,2008,2016,2009,1,49768.01054674654
2010,114,290,low,45,8,2008,2016,2009,1,50576.86753930514
2011,114,290,low,46,9,2008,2016,2009,1,51600.997691724035
2012,114,290,low,47,10,2008,2016,2009,1,52377.36406920228
2013,114,290,low,48,11,2008,2016,2009,1,53315.52225546411
2014,114,290,low,49,12,2008,2016,2009,1,54062.802909447695
2015,114,290,low,50,13,2008,2016,2009,1,55032.675431005235
2016,114,290,low,51,14,2008,2016,2009,1,56085.487380293605
2008,114,291,low,39,2,2008,2016,2009,0,39363.115392168154
2009,114,291,low,40,3,2008,2016,2009,1,47456.37739837856
2010,114,291,low,41,4,2008,2016,2009,1,48154.611091158666
2011,114,291,low,42,5,2008,2016,2009,1,49195.32545012858
2012,114,291,low,43,6,2008,2016,2009,1,49973.812437102824
2013,114,291,low,44,7,2008,2016,2009,1,50988.546977503356
2014,114,291,low,45,8,2008,2016,2009,1,51696.52126709049
2015,114,291,low,46,9,2008,2016,2009,1,52704.68170243705
2016,114,291,low,47,10,2008,2016,2009,1,53565.378671471226
2008,114,292,medium,47,5,2008,2016,2009,0,47088.3232575309
2009,114,292,medium,48,6,2008,2016,2009,1,54946.22624644542
2010,114,292,medium,49,7,2008,2016,2009,1,55676.74239453845
2011,114,292,medium,50,8,2008,2016,2009,1,56679.681926337915
2012,114,292,medium,51,9,2008,2016,2009,1,57522.768215727716
